date,model,portfolio_size,selected_tickers,ticker_scores,portfolio_return
2024-02-29,volume_heavy,10,"ASELS.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, EREGL.IS, PETKM.IS, FROTO.IS, BIMAS.IS, TUPRS.IS, TOASO.IS","ASELS.IS:0.7294, ARCLK.IS:0.6882, SAHOL.IS:0.6500, PGSUS.IS:0.6412, EREGL.IS:0.6206, PETKM.IS:0.6059, FROTO.IS:0.5971, BIMAS.IS:0.5853, TUPRS.IS:0.5735, TOASO.IS:0.5265",-0.030194870807254914
2024-02-29,volume_heavy,15,"ASELS.IS, ARCLK.IS, SAHOL.IS, PGSUS.IS, EREGL.IS, PETKM.IS, FROTO.IS, BIMAS.IS, TUPRS.IS, TOASO.IS, SISE.IS, AKBNK.IS, KCHOL.IS, THYAO.IS, YKBNK.IS","ASELS.IS:0.7294, ARCLK.IS:0.6882, SAHOL.IS:0.6500, PGSUS.IS:0.6412, EREGL.IS:0.6206, PETKM.IS:0.6059, FROTO.IS:0.5971, BIMAS.IS:0.5853, TUPRS.IS:0.5735, TOASO.IS:0.5265, SISE.IS:0.4971, AKBNK.IS:0.4147, KCHOL.IS:0.4029, THYAO.IS:0.3971, YKBNK.IS:0.3912",0.012713282111560406
2024-03-31,low_volatility,3,"KCHOL.IS, TUPRS.IS, TOASO.IS","KCHOL.IS:0.7191, TUPRS.IS:0.6897, TOASO.IS:0.6779",0.1399806689116839
2024-03-31,low_volatility,5,"KCHOL.IS, TUPRS.IS, TOASO.IS, THYAO.IS, SAHOL.IS","KCHOL.IS:0.7191, TUPRS.IS:0.6897, TOASO.IS:0.6779, THYAO.IS:0.6750, SAHOL.IS:0.6044",0.1259216722006587
2024-03-31,low_volatility,10,"KCHOL.IS, TUPRS.IS, TOASO.IS, THYAO.IS, SAHOL.IS, FROTO.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, EREGL.IS","KCHOL.IS:0.7191, TUPRS.IS:0.6897, TOASO.IS:0.6779, THYAO.IS:0.6750, SAHOL.IS:0.6044, FROTO.IS:0.5779, YKBNK.IS:0.5662, GARAN.IS:0.5456, PGSUS.IS:0.5279, EREGL.IS:0.5265",0.13773362384599266
2024-03-31,low_volatility,15,"KCHOL.IS, TUPRS.IS, TOASO.IS, THYAO.IS, SAHOL.IS, FROTO.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, EREGL.IS, TCELL.IS, AKBNK.IS, BIMAS.IS, SISE.IS, ASELS.IS","KCHOL.IS:0.7191, TUPRS.IS:0.6897, TOASO.IS:0.6779, THYAO.IS:0.6750, SAHOL.IS:0.6044, FROTO.IS:0.5779, YKBNK.IS:0.5662, GARAN.IS:0.5456, PGSUS.IS:0.5279, EREGL.IS:0.5265, TCELL.IS:0.5015, AKBNK.IS:0.4750, BIMAS.IS:0.4647, SISE.IS:0.4603, ASELS.IS:0.4544",0.1384369791704041
2024-03-31,mixed_model,3,"KCHOL.IS, YKBNK.IS, FROTO.IS","KCHOL.IS:0.8118, YKBNK.IS:0.7794, FROTO.IS:0.7706",0.14166405237436397
2024-03-31,mixed_model,5,"KCHOL.IS, YKBNK.IS, FROTO.IS, SAHOL.IS, AKBNK.IS","KCHOL.IS:0.8118, YKBNK.IS:0.7794, FROTO.IS:0.7706, SAHOL.IS:0.7000, AKBNK.IS:0.6882",0.16212448790889522
2024-03-31,mixed_model,10,"KCHOL.IS, YKBNK.IS, FROTO.IS, SAHOL.IS, AKBNK.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, TCELL.IS","KCHOL.IS:0.8118, YKBNK.IS:0.7794, FROTO.IS:0.7706, SAHOL.IS:0.7000, AKBNK.IS:0.6882, GARAN.IS:0.6824, THYAO.IS:0.6235, TUPRS.IS:0.6176, TOASO.IS:0.5559, TCELL.IS:0.4941",0.1539897805741624
2024-03-31,mixed_model,15,"KCHOL.IS, YKBNK.IS, FROTO.IS, SAHOL.IS, AKBNK.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, TCELL.IS, ASELS.IS, BIMAS.IS, PGSUS.IS, EREGL.IS, SISE.IS","KCHOL.IS:0.8118, YKBNK.IS:0.7794, FROTO.IS:0.7706, SAHOL.IS:0.7000, AKBNK.IS:0.6882, GARAN.IS:0.6824, THYAO.IS:0.6235, TUPRS.IS:0.6176, TOASO.IS:0.5559, TCELL.IS:0.4941, ASELS.IS:0.4706, BIMAS.IS:0.4647, PGSUS.IS:0.4265, EREGL.IS:0.2882, SISE.IS:0.2353",0.1384369791704041
2024-03-31,momentum_heavy,3,"YKBNK.IS, KCHOL.IS, FROTO.IS","YKBNK.IS:0.8603, KCHOL.IS:0.8338, FROTO.IS:0.7985",0.14166405237436397
2024-03-31,momentum_heavy,5,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS","YKBNK.IS:0.8603, KCHOL.IS:0.8338, FROTO.IS:0.7985, AKBNK.IS:0.7750, SAHOL.IS:0.7368",0.16212448790889522
2024-03-31,momentum_heavy,10,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, ASELS.IS","YKBNK.IS:0.8603, KCHOL.IS:0.8338, FROTO.IS:0.7985, AKBNK.IS:0.7750, SAHOL.IS:0.7368, GARAN.IS:0.7015, THYAO.IS:0.6044, TUPRS.IS:0.5897, TOASO.IS:0.5221, ASELS.IS:0.4838",0.1429284576419384
2024-03-31,momentum_heavy,15,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, ASELS.IS, TCELL.IS, BIMAS.IS, PGSUS.IS, EREGL.IS, ARCLK.IS","YKBNK.IS:0.8603, KCHOL.IS:0.8338, FROTO.IS:0.7985, AKBNK.IS:0.7750, SAHOL.IS:0.7368, GARAN.IS:0.7015, THYAO.IS:0.6044, TUPRS.IS:0.5897, TOASO.IS:0.5221, ASELS.IS:0.4838, TCELL.IS:0.4721, BIMAS.IS:0.4412, PGSUS.IS:0.4191, EREGL.IS:0.2412, ARCLK.IS:0.1941",0.14370054679845884
2024-03-31,trend_following,3,"YKBNK.IS, KCHOL.IS, FROTO.IS","YKBNK.IS:0.7912, KCHOL.IS:0.7912, FROTO.IS:0.7706",0.14166405237436397
2024-03-31,trend_following,5,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS","YKBNK.IS:0.7912, KCHOL.IS:0.7912, FROTO.IS:0.7706, AKBNK.IS:0.7235, SAHOL.IS:0.7176",0.16212448790889522
2024-03-31,trend_following,10,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, ASELS.IS","YKBNK.IS:0.7912, KCHOL.IS:0.7912, FROTO.IS:0.7706, AKBNK.IS:0.7235, SAHOL.IS:0.7176, GARAN.IS:0.6794, THYAO.IS:0.6294, TUPRS.IS:0.6176, TOASO.IS:0.5794, ASELS.IS:0.5235",0.1429284576419384
2024-03-31,trend_following,15,"YKBNK.IS, KCHOL.IS, FROTO.IS, AKBNK.IS, SAHOL.IS, GARAN.IS, THYAO.IS, TUPRS.IS, TOASO.IS, ASELS.IS, TCELL.IS, PGSUS.IS, BIMAS.IS, EREGL.IS, ARCLK.IS","YKBNK.IS:0.7912, KCHOL.IS:0.7912, FROTO.IS:0.7706, AKBNK.IS:0.7235, SAHOL.IS:0.7176, GARAN.IS:0.6794, THYAO.IS:0.6294, TUPRS.IS:0.6176, TOASO.IS:0.5794, ASELS.IS:0.5235, TCELL.IS:0.5206, PGSUS.IS:0.4882, BIMAS.IS:0.3971, EREGL.IS:0.2441, ARCLK.IS:0.2176",0.14370054679845884
2024-03-31,volume_heavy,3,"FROTO.IS, KCHOL.IS, GARAN.IS","FROTO.IS:0.8500, KCHOL.IS:0.8412, GARAN.IS:0.7235",0.13222919741454855
2024-03-31,volume_heavy,5,"FROTO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, TUPRS.IS","FROTO.IS:0.8500, KCHOL.IS:0.8412, GARAN.IS:0.7235, YKBNK.IS:0.6676, TUPRS.IS:0.6618",0.16005402377780015
2024-03-31,volume_heavy,10,"FROTO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, TUPRS.IS, THYAO.IS, SAHOL.IS, BIMAS.IS, TOASO.IS, AKBNK.IS","FROTO.IS:0.8500, KCHOL.IS:0.8412, GARAN.IS:0.7235, YKBNK.IS:0.6676, TUPRS.IS:0.6618, THYAO.IS:0.6500, SAHOL.IS:0.6382, BIMAS.IS:0.5853, TOASO.IS:0.5735, AKBNK.IS:0.5382",0.14184189087174096
2024-03-31,volume_heavy,15,"FROTO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, TUPRS.IS, THYAO.IS, SAHOL.IS, BIMAS.IS, TOASO.IS, AKBNK.IS, TCELL.IS, ASELS.IS, PGSUS.IS, SISE.IS, EREGL.IS","FROTO.IS:0.8500, KCHOL.IS:0.8412, GARAN.IS:0.7235, YKBNK.IS:0.6676, TUPRS.IS:0.6618, THYAO.IS:0.6500, SAHOL.IS:0.6382, BIMAS.IS:0.5853, TOASO.IS:0.5735, AKBNK.IS:0.5382, TCELL.IS:0.5353, ASELS.IS:0.3853, PGSUS.IS:0.3294, SISE.IS:0.3000, EREGL.IS:0.2676",0.1384369791704041
2024-04-30,low_volatility,3,"TUPRS.IS, KCHOL.IS, THYAO.IS","TUPRS.IS:0.7794, KCHOL.IS:0.6618, THYAO.IS:0.6500",-0.04045049125496136
2024-04-30,low_volatility,5,"TUPRS.IS, KCHOL.IS, THYAO.IS, GARAN.IS, TOASO.IS","TUPRS.IS:0.7794, KCHOL.IS:0.6618, THYAO.IS:0.6500, GARAN.IS:0.6265, TOASO.IS:0.5853",0.060763012245400885
2024-04-30,low_volatility,10,"TUPRS.IS, KCHOL.IS, THYAO.IS, GARAN.IS, TOASO.IS, YKBNK.IS, TCELL.IS, PGSUS.IS, SISE.IS, ARCLK.IS","TUPRS.IS:0.7794, KCHOL.IS:0.6618, THYAO.IS:0.6500, GARAN.IS:0.6265, TOASO.IS:0.5853, YKBNK.IS:0.5853, TCELL.IS:0.5824, PGSUS.IS:0.5647, SISE.IS:0.5618, ARCLK.IS:0.5500",0.05266569657743395
2024-04-30,low_volatility,15,"TUPRS.IS, KCHOL.IS, THYAO.IS, GARAN.IS, TOASO.IS, YKBNK.IS, TCELL.IS, PGSUS.IS, SISE.IS, ARCLK.IS, BIMAS.IS, AKBNK.IS, SAHOL.IS, EREGL.IS, FROTO.IS","TUPRS.IS:0.7794, KCHOL.IS:0.6618, THYAO.IS:0.6500, GARAN.IS:0.6265, TOASO.IS:0.5853, YKBNK.IS:0.5853, TCELL.IS:0.5824, PGSUS.IS:0.5647, SISE.IS:0.5618, ARCLK.IS:0.5500, BIMAS.IS:0.5294, AKBNK.IS:0.5265, SAHOL.IS:0.5206, EREGL.IS:0.4162, FROTO.IS:0.4059",0.07078121053139909
2024-04-30,mixed_model,3,"AKBNK.IS, YKBNK.IS, KCHOL.IS","AKBNK.IS:0.7971, YKBNK.IS:0.7912, KCHOL.IS:0.7500",0.055220077577664194
2024-04-30,mixed_model,5,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS","AKBNK.IS:0.7971, YKBNK.IS:0.7912, KCHOL.IS:0.7500, GARAN.IS:0.7235, TUPRS.IS:0.7088",0.07431414724803595
2024-04-30,mixed_model,10,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS","AKBNK.IS:0.7971, YKBNK.IS:0.7912, KCHOL.IS:0.7500, GARAN.IS:0.7235, TUPRS.IS:0.7088, PGSUS.IS:0.6618, SAHOL.IS:0.6471, THYAO.IS:0.5912, TCELL.IS:0.5441, ARCLK.IS:0.5324",0.06164200552492974
2024-04-30,mixed_model,15,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS, TOASO.IS, BIMAS.IS, FROTO.IS, ASELS.IS, SISE.IS","AKBNK.IS:0.7971, YKBNK.IS:0.7912, KCHOL.IS:0.7500, GARAN.IS:0.7235, TUPRS.IS:0.7088, PGSUS.IS:0.6618, SAHOL.IS:0.6471, THYAO.IS:0.5912, TCELL.IS:0.5441, ARCLK.IS:0.5324, TOASO.IS:0.4471, BIMAS.IS:0.4206, FROTO.IS:0.3971, ASELS.IS:0.3735, SISE.IS:0.2912",0.06092134906565458
2024-04-30,momentum_heavy,3,"AKBNK.IS, YKBNK.IS, GARAN.IS","AKBNK.IS:0.8882, YKBNK.IS:0.8588, GARAN.IS:0.7824",0.13986770253475775
2024-04-30,momentum_heavy,5,"AKBNK.IS, YKBNK.IS, GARAN.IS, KCHOL.IS, TUPRS.IS","AKBNK.IS:0.8882, YKBNK.IS:0.8588, GARAN.IS:0.7824, KCHOL.IS:0.7794, TUPRS.IS:0.7265",0.07431414724803595
2024-04-30,momentum_heavy,10,"AKBNK.IS, YKBNK.IS, GARAN.IS, KCHOL.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS","AKBNK.IS:0.8882, YKBNK.IS:0.8588, GARAN.IS:0.7824, KCHOL.IS:0.7794, TUPRS.IS:0.7265, PGSUS.IS:0.6882, SAHOL.IS:0.6500, THYAO.IS:0.5618, TCELL.IS:0.5353, ARCLK.IS:0.4971",0.06164200552492974
2024-04-30,momentum_heavy,15,"AKBNK.IS, YKBNK.IS, GARAN.IS, KCHOL.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS, FROTO.IS, ASELS.IS, TOASO.IS, BIMAS.IS, SISE.IS","AKBNK.IS:0.8882, YKBNK.IS:0.8588, GARAN.IS:0.7824, KCHOL.IS:0.7794, TUPRS.IS:0.7265, PGSUS.IS:0.6882, SAHOL.IS:0.6500, THYAO.IS:0.5618, TCELL.IS:0.5353, ARCLK.IS:0.4971, FROTO.IS:0.4000, ASELS.IS:0.3853, TOASO.IS:0.3794, BIMAS.IS:0.3647, SISE.IS:0.2324",0.06092134906565458
2024-04-30,trend_following,3,"AKBNK.IS, YKBNK.IS, KCHOL.IS","AKBNK.IS:0.7882, YKBNK.IS:0.7794, KCHOL.IS:0.7294",0.055220077577664194
2024-04-30,trend_following,5,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS","AKBNK.IS:0.7882, YKBNK.IS:0.7794, KCHOL.IS:0.7294, GARAN.IS:0.7147, TUPRS.IS:0.6912",0.07431414724803595
2024-04-30,trend_following,10,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS","AKBNK.IS:0.7882, YKBNK.IS:0.7794, KCHOL.IS:0.7294, GARAN.IS:0.7147, TUPRS.IS:0.6912, PGSUS.IS:0.6529, SAHOL.IS:0.6353, THYAO.IS:0.5765, TCELL.IS:0.5382, ARCLK.IS:0.5265",0.06164200552492974
2024-04-30,trend_following,15,"AKBNK.IS, YKBNK.IS, KCHOL.IS, GARAN.IS, TUPRS.IS, PGSUS.IS, SAHOL.IS, THYAO.IS, TCELL.IS, ARCLK.IS, FROTO.IS, TOASO.IS, ASELS.IS, BIMAS.IS, SISE.IS","AKBNK.IS:0.7882, YKBNK.IS:0.7794, KCHOL.IS:0.7294, GARAN.IS:0.7147, TUPRS.IS:0.6912, PGSUS.IS:0.6529, SAHOL.IS:0.6353, THYAO.IS:0.5765, TCELL.IS:0.5382, ARCLK.IS:0.5265, FROTO.IS:0.4588, TOASO.IS:0.4500, ASELS.IS:0.4353, BIMAS.IS:0.4265, SISE.IS:0.3382",0.06092134906565458
2024-04-30,volume_heavy,3,"SAHOL.IS, YKBNK.IS, KCHOL.IS","SAHOL.IS:0.7471, YKBNK.IS:0.7412, KCHOL.IS:0.7382",0.04737410324408057
2024-04-30,volume_heavy,5,"SAHOL.IS, YKBNK.IS, KCHOL.IS, AKBNK.IS, PGSUS.IS","SAHOL.IS:0.7471, YKBNK.IS:0.7412, KCHOL.IS:0.7382, AKBNK.IS:0.7147, PGSUS.IS:0.6676",0.04178253558636569
2024-04-30,volume_heavy,10,"SAHOL.IS, YKBNK.IS, KCHOL.IS, AKBNK.IS, PGSUS.IS, ARCLK.IS, THYAO.IS, TUPRS.IS, GARAN.IS, TOASO.IS","SAHOL.IS:0.7471, YKBNK.IS:0.7412, KCHOL.IS:0.7382, AKBNK.IS:0.7147, PGSUS.IS:0.6676, ARCLK.IS:0.6529, THYAO.IS:0.6500, TUPRS.IS:0.6059, GARAN.IS:0.6029, TOASO.IS:0.5676",0.05054543743798233
2024-04-30,volume_heavy,15,"SAHOL.IS, YKBNK.IS, KCHOL.IS, AKBNK.IS, PGSUS.IS, ARCLK.IS, THYAO.IS, TUPRS.IS, GARAN.IS, TOASO.IS, TCELL.IS, BIMAS.IS, FROTO.IS, ASELS.IS, SISE.IS","SAHOL.IS:0.7471, YKBNK.IS:0.7412, KCHOL.IS:0.7382, AKBNK.IS:0.7147, PGSUS.IS:0.6676, ARCLK.IS:0.6529, THYAO.IS:0.6500, TUPRS.IS:0.6059, GARAN.IS:0.6029, TOASO.IS:0.5676, TCELL.IS:0.5294, BIMAS.IS:0.5118, FROTO.IS:0.3441, ASELS.IS:0.3441, SISE.IS:0.2412",0.06092134906565458
2024-05-31,low_volatility,3,"TCELL.IS, TOASO.IS, EREGL.IS","TCELL.IS:0.7221, TOASO.IS:0.6985, EREGL.IS:0.6926",0.0720060682687369
2024-05-31,low_volatility,5,"TCELL.IS, TOASO.IS, EREGL.IS, BIMAS.IS, GARAN.IS","TCELL.IS:0.7221, TOASO.IS:0.6985, EREGL.IS:0.6926, BIMAS.IS:0.6515, GARAN.IS:0.6015",0.07802130700436964
2024-05-31,low_volatility,10,"TCELL.IS, TOASO.IS, EREGL.IS, BIMAS.IS, GARAN.IS, SISE.IS, ARCLK.IS, SAHOL.IS, AKBNK.IS, KCHOL.IS","TCELL.IS:0.7221, TOASO.IS:0.6985, EREGL.IS:0.6926, BIMAS.IS:0.6515, GARAN.IS:0.6015, SISE.IS:0.5985, ARCLK.IS:0.5868, SAHOL.IS:0.5838, AKBNK.IS:0.5574, KCHOL.IS:0.5574",0.025898341156643634
2024-05-31,low_volatility,15,"TCELL.IS, TOASO.IS, EREGL.IS, BIMAS.IS, GARAN.IS, SISE.IS, ARCLK.IS, SAHOL.IS, AKBNK.IS, KCHOL.IS, TUPRS.IS, PGSUS.IS, YKBNK.IS, THYAO.IS, FROTO.IS","TCELL.IS:0.7221, TOASO.IS:0.6985, EREGL.IS:0.6926, BIMAS.IS:0.6515, GARAN.IS:0.6015, SISE.IS:0.5985, ARCLK.IS:0.5868, SAHOL.IS:0.5838, AKBNK.IS:0.5574, KCHOL.IS:0.5574, TUPRS.IS:0.5456, PGSUS.IS:0.4897, YKBNK.IS:0.4779, THYAO.IS:0.4544, FROTO.IS:0.3632",0.027260509988317014
2024-05-31,mixed_model,3,"AKBNK.IS, GARAN.IS, TCELL.IS","AKBNK.IS:0.8029, GARAN.IS:0.8029, TCELL.IS:0.7735",0.003773381605136592
2024-05-31,mixed_model,5,"AKBNK.IS, GARAN.IS, TCELL.IS, YKBNK.IS, BIMAS.IS","AKBNK.IS:0.8029, GARAN.IS:0.8029, TCELL.IS:0.7735, YKBNK.IS:0.6941, BIMAS.IS:0.6882",0.037705789304758874
2024-05-31,mixed_model,10,"AKBNK.IS, GARAN.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, TOASO.IS, KCHOL.IS, SAHOL.IS, EREGL.IS, ARCLK.IS","AKBNK.IS:0.8029, GARAN.IS:0.8029, TCELL.IS:0.7735, YKBNK.IS:0.6941, BIMAS.IS:0.6882, TOASO.IS:0.6706, KCHOL.IS:0.6529, SAHOL.IS:0.5941, EREGL.IS:0.5265, ARCLK.IS:0.5029",0.02939015608452783
2024-05-31,mixed_model,15,"AKBNK.IS, GARAN.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, TOASO.IS, KCHOL.IS, SAHOL.IS, EREGL.IS, ARCLK.IS, PGSUS.IS, TUPRS.IS, SISE.IS, FROTO.IS, THYAO.IS","AKBNK.IS:0.8029, GARAN.IS:0.8029, TCELL.IS:0.7735, YKBNK.IS:0.6941, BIMAS.IS:0.6882, TOASO.IS:0.6706, KCHOL.IS:0.6529, SAHOL.IS:0.5941, EREGL.IS:0.5265, ARCLK.IS:0.5029, PGSUS.IS:0.4588, TUPRS.IS:0.3941, SISE.IS:0.3882, FROTO.IS:0.3559, THYAO.IS:0.2676",0.027260509988317014
2024-05-31,momentum_heavy,3,"GARAN.IS, AKBNK.IS, TCELL.IS","GARAN.IS:0.9015, AKBNK.IS:0.8544, TCELL.IS:0.8162",0.003773381605136592
2024-05-31,momentum_heavy,5,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS","GARAN.IS:0.9015, AKBNK.IS:0.8544, TCELL.IS:0.8162, YKBNK.IS:0.7338, BIMAS.IS:0.7132",0.037705789304758874
2024-05-31,momentum_heavy,10,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, ARCLK.IS, PGSUS.IS","GARAN.IS:0.9015, AKBNK.IS:0.8544, TCELL.IS:0.8162, YKBNK.IS:0.7338, BIMAS.IS:0.7132, KCHOL.IS:0.6750, TOASO.IS:0.6456, SAHOL.IS:0.6309, ARCLK.IS:0.4750, PGSUS.IS:0.4603",0.03124740275203882
2024-05-31,momentum_heavy,15,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, ARCLK.IS, PGSUS.IS, EREGL.IS, FROTO.IS, TUPRS.IS, SISE.IS, THYAO.IS","GARAN.IS:0.9015, AKBNK.IS:0.8544, TCELL.IS:0.8162, YKBNK.IS:0.7338, BIMAS.IS:0.7132, KCHOL.IS:0.6750, TOASO.IS:0.6456, SAHOL.IS:0.6309, ARCLK.IS:0.4750, PGSUS.IS:0.4603, EREGL.IS:0.4515, FROTO.IS:0.3662, TUPRS.IS:0.3397, SISE.IS:0.3074, THYAO.IS:0.2338",0.027260509988317014
2024-05-31,trend_following,3,"GARAN.IS, AKBNK.IS, TCELL.IS","GARAN.IS:0.8206, AKBNK.IS:0.8000, TCELL.IS:0.7706",0.003773381605136592
2024-05-31,trend_following,5,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS","GARAN.IS:0.8206, AKBNK.IS:0.8000, TCELL.IS:0.7706, YKBNK.IS:0.7147, BIMAS.IS:0.6941",0.037705789304758874
2024-05-31,trend_following,10,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, ARCLK.IS, PGSUS.IS","GARAN.IS:0.8206, AKBNK.IS:0.8000, TCELL.IS:0.7706, YKBNK.IS:0.7147, BIMAS.IS:0.6941, KCHOL.IS:0.6765, TOASO.IS:0.6559, SAHOL.IS:0.6324, ARCLK.IS:0.5294, PGSUS.IS:0.5206",0.03124740275203882
2024-05-31,trend_following,15,"GARAN.IS, AKBNK.IS, TCELL.IS, YKBNK.IS, BIMAS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, ARCLK.IS, PGSUS.IS, EREGL.IS, SISE.IS, TUPRS.IS, FROTO.IS, THYAO.IS","GARAN.IS:0.8206, AKBNK.IS:0.8000, TCELL.IS:0.7706, YKBNK.IS:0.7147, BIMAS.IS:0.6941, KCHOL.IS:0.6765, TOASO.IS:0.6559, SAHOL.IS:0.6324, ARCLK.IS:0.5294, PGSUS.IS:0.5206, EREGL.IS:0.5147, SISE.IS:0.4147, TUPRS.IS:0.3324, FROTO.IS:0.3235, THYAO.IS:0.2412",0.027260509988317014
2024-05-31,volume_heavy,3,"AKBNK.IS, TOASO.IS, YKBNK.IS","AKBNK.IS:0.8353, TOASO.IS:0.7471, YKBNK.IS:0.7235",0.03520507875290446
2024-05-31,volume_heavy,5,"AKBNK.IS, TOASO.IS, YKBNK.IS, TCELL.IS, EREGL.IS","AKBNK.IS:0.8353, TOASO.IS:0.7471, YKBNK.IS:0.7235, TCELL.IS:0.6765, EREGL.IS:0.6559",0.04448375195880831
2024-05-31,volume_heavy,10,"AKBNK.IS, TOASO.IS, YKBNK.IS, TCELL.IS, EREGL.IS, KCHOL.IS, BIMAS.IS, GARAN.IS, ARCLK.IS, TUPRS.IS","AKBNK.IS:0.8353, TOASO.IS:0.7471, YKBNK.IS:0.7235, TCELL.IS:0.6765, EREGL.IS:0.6559, KCHOL.IS:0.6382, BIMAS.IS:0.6324, GARAN.IS:0.6206, ARCLK.IS:0.5118, TUPRS.IS:0.5000",0.024279962494489236
2024-05-31,volume_heavy,15,"AKBNK.IS, TOASO.IS, YKBNK.IS, TCELL.IS, EREGL.IS, KCHOL.IS, BIMAS.IS, GARAN.IS, ARCLK.IS, TUPRS.IS, SISE.IS, SAHOL.IS, PGSUS.IS, FROTO.IS, PETKM.IS","AKBNK.IS:0.8353, TOASO.IS:0.7471, YKBNK.IS:0.7235, TCELL.IS:0.6765, EREGL.IS:0.6559, KCHOL.IS:0.6382, BIMAS.IS:0.6324, GARAN.IS:0.6206, ARCLK.IS:0.5118, TUPRS.IS:0.5000, SISE.IS:0.4765, SAHOL.IS:0.4471, PGSUS.IS:0.3824, FROTO.IS:0.3294, PETKM.IS:0.3206",0.030388097709617035
2024-06-30,low_volatility,3,"TCELL.IS, EREGL.IS, TOASO.IS","TCELL.IS:0.7868, EREGL.IS:0.6544, TOASO.IS:0.6279",-0.026728839176872965
2024-06-30,low_volatility,5,"TCELL.IS, EREGL.IS, TOASO.IS, SISE.IS, THYAO.IS","TCELL.IS:0.7868, EREGL.IS:0.6544, TOASO.IS:0.6279, SISE.IS:0.6132, THYAO.IS:0.5824",-0.04205850505861175
2024-06-30,low_volatility,10,"TCELL.IS, EREGL.IS, TOASO.IS, SISE.IS, THYAO.IS, GARAN.IS, BIMAS.IS, FROTO.IS, PGSUS.IS, SAHOL.IS","TCELL.IS:0.7868, EREGL.IS:0.6544, TOASO.IS:0.6279, SISE.IS:0.6132, THYAO.IS:0.5824, GARAN.IS:0.5750, BIMAS.IS:0.5750, FROTO.IS:0.5662, PGSUS.IS:0.5515, SAHOL.IS:0.5221",-0.00704661795326552
2024-06-30,low_volatility,15,"TCELL.IS, EREGL.IS, TOASO.IS, SISE.IS, THYAO.IS, GARAN.IS, BIMAS.IS, FROTO.IS, PGSUS.IS, SAHOL.IS, ARCLK.IS, TUPRS.IS, YKBNK.IS, AKBNK.IS, PETKM.IS","TCELL.IS:0.7868, EREGL.IS:0.6544, TOASO.IS:0.6279, SISE.IS:0.6132, THYAO.IS:0.5824, GARAN.IS:0.5750, BIMAS.IS:0.5750, FROTO.IS:0.5662, PGSUS.IS:0.5515, SAHOL.IS:0.5221, ARCLK.IS:0.5000, TUPRS.IS:0.4676, YKBNK.IS:0.4515, AKBNK.IS:0.4426, PETKM.IS:0.3691",-0.01067581577775581
2024-06-30,mixed_model,3,"TCELL.IS, GARAN.IS, BIMAS.IS","TCELL.IS:0.8529, GARAN.IS:0.7912, BIMAS.IS:0.7676",0.0989218994704318
